"Cholera due to Vibrio cholerae 01, biovar cholerae",A000
Benign neoplasm of unspecified ovary,D279
Benign neoplasm of vulva,D280
Benign neoplasm of vagina,D281
Benign neoplasm of uterine tubes and ligaments,D282
Benign neoplasm of other specified female genital organs,D287
"Benign neoplasm of female genital organ, unspecified",D289
Benign neoplasm of penis,D290
Benign neoplasm of prostate,D291
Benign neoplasm of unspecified testis,D292
Benign neoplasm of right testis,D292
Benign neoplasm of left testis,D292
Benign neoplasm of unspecified epididymis,D293
Benign neoplasm of right epididymis,D293
Benign neoplasm of left epididymis,D293
Benign neoplasm of scrotum,D294
Benign neoplasm of other specified male genital organs,D298
"Benign neoplasm of male genital organ, unspecified",D299
Benign neoplasm of unspecified kidney,D300
Benign neoplasm of right kidney,D300
Benign neoplasm of left kidney,D300
Benign neoplasm of unspecified renal pelvis,D301
Benign neoplasm of right renal pelvis,D301
Benign neoplasm of left renal pelvis,D301
Benign neoplasm of unspecified ureter,D302
Benign neoplasm of right ureter,D302
Benign neoplasm of left ureter,D302
Benign neoplasm of bladder,D303
Benign neoplasm of urethra,D304
Benign neoplasm of other specified urinary organs,D308
"Benign neoplasm of urinary organ, unspecified",D309
Benign neoplasm of unspecified conjunctiva,D310
Benign neoplasm of right conjunctiva,D310
Benign neoplasm of left conjunctiva,D310
Benign neoplasm of unspecified cornea,D311
Benign neoplasm of right cornea,D311
Benign neoplasm of left cornea,D311
Benign neoplasm of unspecified retina,D312
Benign neoplasm of right retina,D312
Benign neoplasm of left retina,D312
Benign neoplasm of unspecified choroid,D313
Benign neoplasm of right choroid,D313
Benign neoplasm of left choroid,D313
Benign neoplasm of unspecified ciliary body,D314
Benign neoplasm of right ciliary body,D314
Benign neoplasm of left ciliary body,D314
Benign neoplasm of unspecified lacrimal gland and duct,D315
Benign neoplasm of right lacrimal gland and duct,D315
Benign neoplasm of left lacrimal gland and duct,D315
Benign neoplasm of unspecified site of unspecified orbit,D316
Benign neoplasm of unspecified site of right orbit,D316
Benign neoplasm of unspecified site of left orbit,D316
Benign neoplasm of unspecified part of unspecified eye,D319
Benign neoplasm of unspecified part of right eye,D319
Benign neoplasm of unspecified part of left eye,D319
Benign neoplasm of cerebral meninges,D320
Benign neoplasm of spinal meninges,D321
"Benign neoplasm of meninges, unspecified",D329
"Benign neoplasm of brain, supratentorial",D330
"Benign neoplasm of brain, infratentorial",D331
"Benign neoplasm of brain, unspecified",D332
Benign neoplasm of cranial nerves,D333
Benign neoplasm of spinal cord,D334
Benign neoplasm of other specified parts of central nervous system,D337
"Benign neoplasm of central nervous system, unspecified",D339
Benign neoplasm of thyroid gland,D34
Benign neoplasm of unspecified adrenal gland,D350
Benign neoplasm of right adrenal gland,D350
Benign neoplasm of left adrenal gland,D350
Benign neoplasm of parathyroid gland,D351
Benign neoplasm of pituitary gland,D352
Benign neoplasm of craniopharyngeal duct,D353
Benign neoplasm of pineal gland,D354
Benign neoplasm of carotid body,D355
Benign neoplasm of aortic body and other paraganglia,D356
Benign neoplasm of other specified endocrine glands,D357
"Benign neoplasm of endocrine gland, unspecified",D359
Benign neoplasm of lymph nodes,D360
"Benign neoplasm of peripheral nerves and autonomic nervous system, unspecified",D361
"Benign neoplasm of peripheral nerves and autonomic nervous system of face, head, and neck",D361
"Benign neoplasm of peripheral nerves and autonomic nervous system, upper limb, including shoulder",D361
"Benign neoplasm of peripheral nerves and autonomic nervous system of lower limb, including hip",D361
Benign neoplasm of peripheral nerves and autonomic nervous system of thorax,D361
Benign neoplasm of peripheral nerves and autonomic nervous system of abdomen,D361
Benign neoplasm of peripheral nerves and autonomic nervous system of pelvis,D361
"Benign neoplasm of peripheral nerves and autonomic nervous system of trunk, unspecified",D361
Benign neoplasm of other specified sites,D367
"Benign neoplasm, unspecified site",D369
Neoplasm of uncertain behavior of lip,D370
Neoplasm of uncertain behavior of tongue,D370
Neoplasm of uncertain behavior of the parotid salivary glands,D370
Neoplasm of uncertain behavior of the sublingual salivary glands,D370
Neoplasm of uncertain behavior of the submandibular salivary glands,D370
"Neoplasm of uncertain behavior of the major salivary glands, unspecified",D370
Neoplasm of uncertain behavior of the minor salivary glands,D370
Neoplasm of uncertain behavior of pharynx,D370
Neoplasm of uncertain behavior of other specified sites of the oral cavity,D370
Neoplasm of uncertain behavior of stomach,D371
Neoplasm of uncertain behavior of small intestine,D372
Neoplasm of uncertain behavior of appendix,D373
Neoplasm of uncertain behavior of colon,D374
Neoplasm of uncertain behavior of rectum,D375
"Neoplasm of uncertain behavior of liver, gallbladder and bile ducts",D376
Neoplasm of uncertain behavior of other specified digestive organs,D378
"Neoplasm of uncertain behavior of digestive organ, unspecified",D379
Neoplasm of uncertain behavior of larynx,D380
"Neoplasm of uncertain behavior of trachea, bronchus and lung",D381
Neoplasm of uncertain behavior of pleura,D382
Neoplasm of uncertain behavior of mediastinum,D383
Neoplasm of uncertain behavior of thymus,D384
Neoplasm of uncertain behavior of other respiratory organs,D385
"Neoplasm of uncertain behavior of respiratory organ, unspecified",D386
Neoplasm of uncertain behavior of uterus,D390
Neoplasm of uncertain behavior of unspecified ovary,D391
Neoplasm of uncertain behavior of right ovary,D391
Neoplasm of uncertain behavior of left ovary,D391
Neoplasm of uncertain behavior of placenta,D392
Neoplasm of uncertain behavior of other specified female genital organs,D398
"Neoplasm of uncertain behavior of female genital organ, unspecified",D399
Benign carcinoid tumor of unspecified site,D3A0
Benign carcinoid tumor of the duodenum,D3A0
Benign carcinoid tumor of the jejunum,D3A0
Benign carcinoid tumor of the ileum,D3A0
"Benign carcinoid tumor of the small intestine, unspecified portion",D3A0
Benign carcinoid tumor of the appendix,D3A0
Benign carcinoid tumor of the cecum,D3A0
Benign carcinoid tumor of the ascending colon,D3A0
Benign carcinoid tumor of the transverse colon,D3A0
Benign carcinoid tumor of the descending colon,D3A0
Benign carcinoid tumor of the sigmoid colon,D3A0
Benign carcinoid tumor of the rectum,D3A0
"Benign carcinoid tumor of the large intestine, unspecified portion",D3A0
Benign carcinoid tumor of the bronchus and lung,D3A0
Benign carcinoid tumor of the thymus,D3A0
Benign carcinoid tumor of the stomach,D3A0
Benign carcinoid tumor of the kidney,D3A0
Benign carcinoid tumor of the foregut NOS,D3A0
Benign carcinoid tumor of the midgut NOS,D3A0
Benign carcinoid tumor of the hindgut NOS,D3A0
Benign carcinoid tumors of other sites,D3A0
Other benign neuroendocrine tumors,D3A8
Neoplasm of uncertain behavior of prostate,D400
Neoplasm of uncertain behavior of unspecified testis,D401
Neoplasm of uncertain behavior of right testis,D401
Neoplasm of uncertain behavior of left testis,D401
Neoplasm of uncertain behavior of other specified male genital organs,D408
"Neoplasm of uncertain behavior of male genital organ, unspecified",D409
Neoplasm of uncertain behavior of unspecified kidney,D410
Neoplasm of uncertain behavior of right kidney,D410
Neoplasm of uncertain behavior of left kidney,D410
Neoplasm of uncertain behavior of unspecified renal pelvis,D411
Neoplasm of uncertain behavior of right renal pelvis,D411
Neoplasm of uncertain behavior of left renal pelvis,D411
Neoplasm of uncertain behavior of unspecified ureter,D412
Neoplasm of uncertain behavior of right ureter,D412
Neoplasm of uncertain behavior of left ureter,D412
Neoplasm of uncertain behavior of urethra,D413
Neoplasm of uncertain behavior of bladder,D414
Neoplasm of uncertain behavior of other specified urinary organs,D418
Neoplasm of uncertain behavior of unspecified urinary organ,D419
Neoplasm of uncertain behavior of cerebral meninges,D420
Neoplasm of uncertain behavior of spinal meninges,D421
"Neoplasm of uncertain behavior of meninges, unspecified",D429
"Neoplasm of uncertain behavior of brain, supratentorial",D430
"Neoplasm of uncertain behavior of brain, infratentorial",D431
"Neoplasm of uncertain behavior of brain, unspecified",D432
Neoplasm of uncertain behavior of cranial nerves,D433
Neoplasm of uncertain behavior of spinal cord,D434
Neoplasm of uncertain behavior of other specified parts of central nervous system,D438
"Neoplasm of uncertain behavior of central nervous system, unspecified",D439
Neoplasm of uncertain behavior of thyroid gland,D440
Neoplasm of uncertain behavior of unspecified adrenal gland,D441
Neoplasm of uncertain behavior of right adrenal gland,D441
Neoplasm of uncertain behavior of left adrenal gland,D441
Neoplasm of uncertain behavior of parathyroid gland,D442
Neoplasm of uncertain behavior of pituitary gland,D443
Neoplasm of uncertain behavior of craniopharyngeal duct,D444
Neoplasm of uncertain behavior of pineal gland,D445
Neoplasm of uncertain behavior of carotid body,D446
Neoplasm of uncertain behavior of aortic body and other paraganglia,D447
Neoplasm of uncertain behavior of unspecified endocrine gland,D449
Polycythemia vera,D45
"Refractory anemia without ring sideroblasts, so stated",D460
Refractory anemia with ring sideroblasts,D461
"Refractory anemia with excess of blasts, unspecified",D462
Refractory anemia with excess of blasts 1,D462
Refractory anemia with excess of blasts 2,D462
"Refractory anemia, unspecified",D464
"Myelodysplastic syndrome, unspecified",D469
Refractory cytopenia with multilineage dysplasia,D46A
Refractory cytopenia with multilineage dysplasia and ring sideroblasts,D46B
Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality,D46C
Other myelodysplastic syndromes,D46Z
Histiocytic and mast cell tumors of uncertain behavior,D470
Chronic myeloproliferative disease,D471
Monoclonal gammopathy,D472
Essential (hemorrhagic) thrombocythemia,D473
Osteomyelofibrosis,D474
"Neoplasm of uncertain behavior of lymphoid, hematopoietic and related tissue, unspecified",D479
Post-transplant lymphoproliferative disorder (PTLD),D47Z
"Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue",D47Z
Neoplasm of uncertain behavior of bone and articular cartilage,D480
Neoplasm of uncertain behavior of connective and other soft tissue,D481
Neoplasm of uncertain behavior of peripheral nerves and autonomic nervous system,D482
Neoplasm of uncertain behavior of retroperitoneum,D483
Neoplasm of uncertain behavior of peritoneum,D484
Neoplasm of uncertain behavior of skin,D485
Neoplasm of uncertain behavior of unspecified breast,D486
Neoplasm of uncertain behavior of right breast,D486
Neoplasm of uncertain behavior of left breast,D486
Neoplasm of uncertain behavior of other specified sites,D487
"Neoplasm of uncertain behavior, unspecified",D489
Neoplasm of unspecified behavior of digestive system,D490
Neoplasm of unspecified behavior of respiratory system,D491
"Neoplasm of unspecified behavior of bone, soft tissue, and skin",D492
Neoplasm of unspecified behavior of breast,D493
Neoplasm of unspecified behavior of bladder,D494
Neoplasm of unspecified behavior of other genitourinary organs,D495
Neoplasm of unspecified behavior of brain,D496
Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system,D497
Neoplasm of unspecified behavior of retina and choroid,D498
Neoplasm of unspecified behavior of other specified sites,D498
Neoplasm of unspecified behavior of unspecified site,D499
Iron deficiency anemia secondary to blood loss (chronic),D500
Sideropenic dysphagia,D501
Other iron deficiency anemias,D508
"Iron deficiency anemia, unspecified",D509
Vitamin B12 deficiency anemia due to intrinsic factor deficiency,D510
Vitamin B12 deficiency anemia due to selective vitamin B12 malabsorption with proteinuria,D511
Transcobalamin II deficiency,D512
Other dietary vitamin B12 deficiency anemia,D513
Other vitamin B12 deficiency anemias,D518
"Vitamin B12 deficiency anemia, unspecified",D519
Dietary folate deficiency anemia,D520
Drug-induced folate deficiency anemia,D521
Other folate deficiency anemias,D528
"Folate deficiency anemia, unspecified",D529
Protein deficiency anemia,D530
"Other megaloblastic anemias, not elsewhere classified",D531
Scorbutic anemia,D532
Other specified nutritional anemias,D538
"Nutritional anemia, unspecified",D539
Anemia due to glucose-6-phosphate dehydrogenase [G6PD] deficiency,D550
Anemia due to other disorders of glutathione metabolism,D551
Anemia due to disorders of glycolytic enzymes,D552
Anemia due to disorders of nucleotide metabolism,D553
Other anemias due to enzyme disorders,D558
"Anemia due to enzyme disorder, unspecified",D559
